"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/28/2023","AQS","261630099","1","16.3","ug/m3 LC","64","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/29/2023","AQS","261630099","1","12.1","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/30/2023","AQS","261630099","1","9.7","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/31/2023","AQS","261630099","1","22.2","ug/m3 LC","75","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/01/2023","AQS","261630099","1","6.3","ug/m3 LC","35","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/02/2023","AQS","261630099","1","6.6","ug/m3 LC","37","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/03/2023","AQS","261630099","1","9.5","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/04/2023","AQS","261630099","1","8.8","ug/m3 LC","49","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/05/2023","AQS","261630099","1","12.7","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/06/2023","AQS","261630099","1","7.1","ug/m3 LC","39","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/07/2023","AQS","261630099","1","7.1","ug/m3 LC","39","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/08/2023","AQS","261630099","1","5.9","ug/m3 LC","33","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/09/2023","AQS","261630099","1","10.8","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/10/2023","AQS","261630099","1","20.1","ug/m3 LC","71","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/11/2023","AQS","261630099","1","16.6","ug/m3 LC","65","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/12/2023","AQS","261630099","1","12.1","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/13/2023","AQS","261630099","1","17.2","ug/m3 LC","66","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/14/2023","AQS","261630099","1","31.6","ug/m3 LC","93","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/15/2023","AQS","261630099","1","31","ug/m3 LC","92","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/16/2023","AQS","261630099","1","14.8","ug/m3 LC","62","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/17/2023","AQS","261630099","1","5.3","ug/m3 LC","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/18/2023","AQS","261630099","1","6.5","ug/m3 LC","36","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/19/2023","AQS","261630099","1","8.9","ug/m3 LC","49","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/20/2023","AQS","261630099","1","14.1","ug/m3 LC","60","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/21/2023","AQS","261630099","1","12.8","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/22/2023","AQS","261630099","1","12.7","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/23/2023","AQS","261630099","1","6.1","ug/m3 LC","34","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/24/2023","AQS","261630099","1","7.5","ug/m3 LC","42","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/25/2023","AQS","261630099","1","22.7","ug/m3 LC","76","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/26/2023","AQS","261630099","1","24.1","ug/m3 LC","79","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/27/2023","AQS","261630099","1","15.3","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/28/2023","AQS","261630099","1","11.9","ug/m3 LC","56","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/29/2023","AQS","261630099","1","11","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/30/2023","AQS","261630099","1","8.5","ug/m3 LC","47","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/01/2023","AQS","261630099","1","4.8","ug/m3 LC","27","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/02/2023","AQS","261630099","1","4.2","ug/m3 LC","23","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/03/2023","AQS","261630099","1","4.8","ug/m3 LC","27","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/04/2023","AQS","261630099","1","13.2","ug/m3 LC","59","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/05/2023","AQS","261630099","1","10.7","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/06/2023","AQS","261630099","1","6.3","ug/m3 LC","35","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/07/2023","AQS","261630099","1","11","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/08/2023","AQS","261630099","1","10.1","ug/m3 LC","53","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/09/2023","AQS","261630099","1","7.6","ug/m3 LC","42","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/10/2023","AQS","261630099","1","16.8","ug/m3 LC","65","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/11/2023","AQS","261630099","1","18.4","ug/m3 LC","68","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/12/2023","AQS","261630099","1","20.1","ug/m3 LC","71","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/13/2023","AQS","261630099","1","16.3","ug/m3 LC","64","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/14/2023","AQS","261630099","1","7.9","ug/m3 LC","44","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/15/2023","AQS","261630099","1","9.5","ug/m3 LC","52","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/16/2023","AQS","261630099","1","13","ug/m3 LC","58","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/17/2023","AQS","261630099","1","5.9","ug/m3 LC","33","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/18/2023","AQS","261630099","1","10.6","ug/m3 LC","54","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/19/2023","AQS","261630099","1","20.8","ug/m3 LC","73","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/20/2023","AQS","261630099","1","18.7","ug/m3 LC","69","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/21/2023","AQS","261630099","1","12.5","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/22/2023","AQS","261630099","1","17.4","ug/m3 LC","66","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/23/2023","AQS","261630099","1","15.1","ug/m3 LC","62","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/24/2023","AQS","261630099","1","15.6","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/25/2023","AQS","261630099","1","6.5","ug/m3 LC","36","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/26/2023","AQS","261630099","1","7.7","ug/m3 LC","43","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/27/2023","AQS","261630099","1","15.6","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/28/2023","AQS","261630099","1","12.5","ug/m3 LC","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/29/2023","AQS","261630099","1","11.2","ug/m3 LC","55","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/30/2023","AQS","261630099","1","15.3","ug/m3 LC","63","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"05/31/2023","AQS","261630099","1","14.1","ug/m3 LC","60","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","2","200.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
