"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/20/2023","AQS","261630098","1","22.4","ppb","21","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/21/2023","AQS","261630098","1","27.9","ppb","25","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/22/2023","AQS","261630098","1","20.9","ppb","19","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/23/2023","AQS","261630098","1","24.9","ppb","23","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/24/2023","AQS","261630098","1","28.4","ppb","26","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/25/2023","AQS","261630098","1","10","ppb","9","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/26/2023","AQS","261630098","1","24","ppb","23","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/27/2023","AQS","261630098","1","42.7","ppb","40","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/28/2023","AQS","261630098","1","47","ppb","44","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/29/2023","AQS","261630098","1","36.1","ppb","34","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/30/2023","AQS","261630098","1","47.1","ppb","44","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/31/2023","AQS","261630098","1","17.1","ppb","16","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/01/2023","AQS","261630098","1","17.6","ppb","16","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/02/2023","AQS","261630098","1","39.3","ppb","37","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/03/2023","AQS","261630098","1","24.4","ppb","23","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/04/2023","AQS","261630098","1","27.7","ppb","25","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/05/2023","AQS","261630098","1","23.4","ppb","22","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/06/2023","AQS","261630098","1","24.9","ppb","23","DP4th - Detroit Police 4th Precinct (GHIB)","19","79.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/07/2023","AQS","261630098","1","34.6","ppb","32","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/08/2023","AQS","261630098","1","16.1","ppb","15","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/09/2023","AQS","261630098","1","38.5","ppb","36","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/10/2023","AQS","261630098","1","44","ppb","42","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/11/2023","AQS","261630098","1","49","ppb","46","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/12/2023","AQS","261630098","1","21.8","ppb","20","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/13/2023","AQS","261630098","1","47.3","ppb","44","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/14/2023","AQS","261630098","1","48.7","ppb","45","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/15/2023","AQS","261630098","1","40","ppb","38","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/16/2023","AQS","261630098","1","22.4","ppb","21","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/17/2023","AQS","261630098","1","10.4","ppb","9","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/18/2023","AQS","261630098","1","19.2","ppb","18","DP4th - Detroit Police 4th Precinct (GHIB)","18","75.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/19/2023","AQS","261630098","1","32.4","ppb","30","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/20/2023","AQS","261630098","1","27.4","ppb","25","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/21/2023","AQS","261630098","1","36.2","ppb","34","DP4th - Detroit Police 4th Precinct (GHIB)","22","92.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
